id,title,genres,vote_average,vote_count,revenue,release_date,image_width,image_height
874745,"To Me, the One Who Loved You","['Animation', 'Romance', 'Science Fiction']",6.045,78,0,2022-10-07,500,750
501929,The Mitchells vs. the Machines,"['Animation', 'Adventure', 'Comedy']",7.845,3307,0,2021-04-22,500,750
1179356,The Last Resort,['Drama'],4.8,4,0,2023-09-26,500,700
1140066,Paradise,"['Science Fiction', 'Thriller']",6.489,696,0,2023-06-24,500,750
532639,Pinocchio,"['Fantasy', 'Adventure', 'Family']",6.29,1715,0,2022-09-07,500,750
893694,Eva,"['Drama', 'Romance']",5.1,22,0,2021-12-24,500,749
996727,The Price We Pay,"['Action', 'Thriller', 'Mystery', 'Crime', 'Horror']",5.767,180,0,2023-01-13,500,750
11153,National Lampoon's Vacation,"['Comedy', 'Adventure']",7.096,1710,61418063,1983-07-29,500,750
923,Dawn of the Dead,"['Horror', 'Science Fiction']",7.488,2272,55000000,1978-09-02,500,750
58595,Snow White and the Huntsman,"['Adventure', 'Fantasy', 'Drama']",5.987,8187,396600000,2012-05-30,500,750
485811,Redcon-1,"['Action', 'Horror', 'Science Fiction']",5.7,327,0,2018-09-07,500,750
638423,An Old Lady,['Drama'],7.3,16,0,2020-08-20,500,750
764517,Wheatfield,['Drama'],6.4,47,0,2022-10-25,500,750
595172,The Pilgrim's Progress,"['Animation', 'Adventure']",7.6,95,0,2019-04-18,500,750
568160,Weathering with You,"['Animation', 'Drama', 'Fantasy', 'Romance']",7.982,2597,192729404,2019-07-19,500,750
1024530,Grimcutty,['Horror'],5.11,408,0,2022-10-10,500,750
760926,Gold,"['Action', 'Adventure', 'Thriller']",6.2,647,176048,2022-01-13,500,748
512198,Dead Bride,"['Horror', 'Thriller']",4.8,4,0,2025-01-09,500,750
899524,Golda,"['Drama', 'History', 'War']",6.3,200,7039677,2023-08-23,500,750
1691,Hostel: Part II,['Horror'],5.854,2194,35728183,2007-06-07,500,750
1265,Bridge to Terabithia,"['Adventure', 'Drama', 'Family']",7.307,5165,137587063,2007-02-15,500,750
1058732,"The Simpsons Meet the Bocellis in ""Feliz Navidad""","['Animation', 'Family', 'Comedy']",5.8,82,0,2022-12-15,500,750
955991,The Offering,"['Drama', 'Horror']",5.988,380,0,2022-09-23,500,750
315011,Shin Godzilla,"['Action', 'Science Fiction', 'Horror']",7.2,1538,78053145,2016-07-29,500,750
454286,God's Not Dead: A Light in Darkness,['Drama'],6.574,224,7414178,2018-03-30,500,750
15165,Barbie as The Princess & the Pauper,"['Animation', 'Family', 'Comedy']",7.476,1527,0,2004-09-28,500,750
10137,Stuart Little,"['Family', 'Fantasy', 'Comedy', 'Adventure']",6.069,4614,300135367,1999-12-17,500,750
9336,Police Academy,"['Comedy', 'Crime']",6.698,2961,81198894,1984-03-22,500,750
505262,My Hero Academia: Two Heroes,"['Animation', 'Action', 'Adventure', 'Fantasy']",7.876,1093,27507549,2018-08-03,500,750
862968,Pain Hustlers,['Drama'],6.654,760,0,2023-10-20,500,750
997776,"Justice League x RWBY: Super Heroes & Huntsmen, Part One","['Animation', 'Action', 'Fantasy']",6.917,120,0,2023-04-25,500,750
668742,Father There Is Only One 2,"['Comedy', 'Family']",7.517,571,14871307,2020-07-29,500,750
751741,Night at the Museum: Kahmunrah Rises Again,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Adventure']",6.3,278,0,2022-12-08,500,750
581392,Peninsula,"['Horror', 'Action', 'Thriller', 'Adventure']",6.721,2551,42698327,2020-07-15,500,750
3536,U-571,"['War', 'Action', 'Adventure']",6.524,1334,127700000,2000-04-20,500,750
545963,Norm of the North: Keys to the Kingdom,"['Animation', 'Comedy', 'Family']",5.2,40,0,2018-08-31,500,750
997120,Sniper: Rogue Mission,"['Action', 'Thriller', 'Mystery']",6.254,177,0,2022-08-16,500,750
866413,You People,"['Romance', 'Comedy']",5.617,763,0,2023-01-20,500,750
645710,The Voyeurs,['Thriller'],6.51,1153,0,2021-08-25,500,750
1487,Hellboy,"['Fantasy', 'Action']",6.674,7363,99318987,2004-04-02,500,750
11423,Memories of Murder,"['Crime', 'Drama', 'Thriller']",8.056,4504,26000000,2003-04-25,500,750
11012,Damage,"['Drama', 'Romance']",6.576,665,31000000,1992-12-02,500,750
1155712,Bisbal - El Documental,['Documentary'],6.8,3,0,2023-10-17,500,750
785759,Two Witches,['Horror'],6.0,105,537974,2023-03-02,500,750
11357,Halloween 4: The Return of Michael Myers,"['Horror', 'Thriller']",6.176,2042,17768757,1988-10-21,500,750
152601,Her,"['Romance', 'Science Fiction', 'Drama']",7.841,15191,47351251,2013-12-18,500,750
414,Batman Forever,"['Action', 'Crime', 'Fantasy']",5.5,5536,336529144,1995-06-16,500,750
1891,The Empire Strikes Back,"['Adventure', 'Action', 'Science Fiction']",8.393,18250,538400000,1980-05-20,500,750
552095,PAW Patrol: Mighty Pups,"['Adventure', 'Animation', 'Family', 'Action']",7.5,586,0,2018-10-04,500,707
1174698,Backkom Bear 3: Mars Mission,"['Animation', 'Adventure', 'Comedy', 'Science Fiction']",5.0,1,0,2023-09-28,500,750
744857,When Evil Lurks,"['Horror', 'Thriller']",7.151,1412,2090252,2023-10-05,500,750
771077,Rise,"['Comedy', 'Drama', 'Family']",7.4,455,11196824,2022-03-30,500,667
813258,Monster Pets: A Hotel Transylvania Short,"['Animation', 'Comedy', 'Fantasy']",7.4,407,0,2021-04-02,500,750
591120,The Pirates: The Last Royal Treasure,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.5,224,10247262,2022-01-26,500,750
1018,Mulholland Drive,"['Thriller', 'Drama', 'Mystery']",7.802,6962,20289986,2001-06-06,500,750
332562,A Star Is Born,"['Music', 'Drama', 'Romance']",7.492,12174,436388866,2018-10-03,500,750
254470,Pitch Perfect 2,"['Comedy', 'Music']",6.84,5496,287144079,2015-05-07,500,750
13387,Transporter 3,"['Action', 'Thriller', 'Crime']",6.162,3628,109000000,2008-11-26,500,750
567604,Once Upon a Deadpool,"['Comedy', 'Action', 'Adventure', 'Science Fiction']",7.1,837,51349833,2018-12-11,500,750
517302,Hatching,"['Horror', 'Fantasy', 'Drama']",6.254,481,508000,2022-03-04,500,750
286687,Love Lesson,"['Romance', 'Drama', 'Comedy']",6.8,42,0,2013-12-05,500,667
926899,The House,"['Animation', 'Drama', 'Comedy', 'Horror', 'Fantasy']",7.017,1120,0,2022-01-14,500,750
310307,The Founder,"['Drama', 'History']",7.141,5347,24121245,2016-11-24,500,750
429471,Captive State,"['Science Fiction', 'Action', 'Thriller']",5.7,1246,8808611,2019-03-15,500,750
1146143,The Puppetman,['Horror'],5.5,98,1000000,2023-10-10,500,750
522478,Peter Rabbit 2: The Runaway,"['Family', 'Comedy', 'Adventure']",7.037,880,153000000,2021-03-25,500,750
921360,Wire Room,"['Action', 'Crime']",6.1,178,0,2022-09-02,500,750
630004,The Vault,"['Drama', 'Action', 'Thriller']",6.805,1059,8804000,2021-03-04,500,750
948276,Lost Bullet 2,"['Action', 'Crime', 'Thriller', 'Drama']",6.498,471,0,2022-11-10,500,750
291870,Dirty Grandpa,['Comedy'],5.935,4558,94100000,2016-01-20,500,750
511987,Crawl,"['Horror', 'Thriller']",6.322,3348,91542097,2019-07-10,500,750
1094403,Malum,['Horror'],5.516,158,0,2023-03-31,500,750
1073140,The Three Musketeers,"['Adventure', 'Action']",5.1,92,31104,2023-03-23,500,750
11797,Fright Night,"['Comedy', 'Horror']",7.037,1522,24922237,1985-08-02,500,750
77,Memento,"['Mystery', 'Thriller']",8.177,16079,40060108,2000-10-11,500,750
49040,The Bourne Legacy,"['Action', 'Thriller']",6.241,6073,276600000,2012-08-08,500,750
119698,The Dinosaur Project,"['Adventure', 'Action', 'Horror']",5.771,326,2412576,2012-08-09,500,750
82693,Silver Linings Playbook,"['Drama', 'Comedy', 'Romance']",7.149,12579,236412453,2012-11-16,500,750
1562,28 Weeks Later,"['Horror', 'Thriller', 'Science Fiction']",6.606,5465,72304846,2007-04-26,500,750
578189,Black and Blue,"['Action', 'Thriller', 'Crime']",6.8,957,22741061,2019-10-25,500,750
833425,No Exit,"['Thriller', 'Mystery', 'Drama']",6.844,1279,0,2022-02-24,500,750
238615,Self/less,"['Science Fiction', 'Action', 'Thriller']",6.418,3275,31807156,2015-07-10,500,750
852096,We Have a Ghost,"['Horror', 'Comedy']",6.464,676,0,2023-02-24,500,750
571055,Down,"['Horror', 'Thriller', 'TV Movie']",6.8,249,0,2019-02-01,500,750
453,A Beautiful Mind,"['Drama', 'Romance']",7.855,10984,316791257,2001-12-14,500,750
1151344,The List,"['Romance', 'Comedy']",5.961,90,0,2023-08-12,500,750
70160,The Hunger Games,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",7.222,23152,694000000,2012-03-12,500,750
9543,Prince of Persia: The Sands of Time,"['Adventure', 'Fantasy', 'Action']",6.295,7109,336365676,2010-05-19,500,750
4982,American Gangster,"['Drama', 'Crime']",7.589,5963,269755430,2007-11-02,500,750
385103,Scoob!,"['Animation', 'Comedy', 'Family', 'Mystery']",6.99,1796,28600000,2020-07-08,500,750
846214,"The Good, the Bart, and the Loki","['Animation', 'Comedy', 'Family']",7.222,690,0,2021-07-07,500,750
522016,The 355,"['Action', 'Adventure', 'Thriller']",6.0,1121,55700000,2022-01-05,500,750
598,City of God,"['Drama', 'Crime']",8.429,8097,30641770,2002-08-30,500,750
2503,The Bourne Ultimatum,"['Action', 'Drama', 'Mystery', 'Thriller']",7.436,8286,442824138,2007-08-03,500,750
81,Nausicaä of the Valley of the Wind,"['Adventure', 'Animation', 'Fantasy']",7.9,4027,9016411,1984-03-11,500,750
1010818,Groot's First Steps,"['Animation', 'Family', 'Comedy', 'Science Fiction']",7.0,370,0,2022-08-10,500,750
1592,Primal Fear,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.656,3855,102616183,1996-03-06,500,750
919355,Dragon Knight,"['Fantasy', 'Adventure', 'Action']",6.23,61,0,2022-03-21,500,750
9383,Hollow Man,"['Action', 'Science Fiction', 'Thriller']",5.956,2730,190213455,2000-08-04,500,750
870096,Restart the Earth,"['Science Fiction', 'Horror', 'Action']",6.7,144,0,2021-09-03,500,750
409502,I'm Not Ashamed,"['Drama', 'Crime']",7.164,284,2082980,2016-10-21,500,750
107,Snatch,"['Crime', 'Comedy']",7.819,9873,83557872,2000-09-01,500,750
977592,Lost Sofia,"['Romance', 'Fantasy', 'Comedy']",7.1,31,24688,2023-07-13,500,750
16296,Killer Klowns from Outer Space,"['Comedy', 'Horror', 'Science Fiction']",6.612,1143,43625095,1988-05-27,500,750
1163222,Torn Heaven,['Drama'],4.5,2,0,2023-09-08,500,750
654974,Home Sweet Home Alone,"['Family', 'Comedy']",4.9,686,0,2021-11-11,500,750
1087040,Money Shot: The Pornhub Story,['Documentary'],5.794,345,0,2023-03-15,500,750
947,Lawrence of Arabia,"['Adventure', 'History', 'War']",7.996,3382,70000000,1962-12-11,500,750
581387,Ashfall,"['Action', 'Adventure', 'Thriller']",6.8,619,61321941,2019-12-19,500,750
736769,They Cloned Tyrone,"['Comedy', 'Science Fiction', 'Mystery']",6.565,727,0,2023-06-14,500,750
479718,The Outlaws,"['Action', 'Crime', 'Thriller']",7.666,528,52946454,2017-10-03,500,750
619264,The Platform,"['Drama', 'Science Fiction', 'Thriller']",6.969,7749,1090116,2019-11-08,500,750
841,Dune,"['Action', 'Science Fiction', 'Adventure']",6.182,3383,31502434,1984-12-14,500,750
514847,The Hunt,"['Action', 'Thriller', 'Horror']",6.637,3580,12400979,2020-03-11,500,750
1168814,The Darkness within La Luz del Mundo,"['Documentary', 'Crime']",7.1,15,0,2023-09-28,500,750
592350,My Hero Academia: Heroes Rising,"['Animation', 'Action', 'Fantasy', 'Adventure']",8.13,1262,30017163,2019-12-20,500,750
813,Airplane!,['Comedy'],7.307,5015,83453539,1980-06-27,500,750
8656,Deep Impact,"['Action', 'Drama', 'Science Fiction']",6.2,3271,349464664,1998-05-08,500,750
428078,Mortal Engines,"['Adventure', 'Science Fiction']",6.198,5056,83869818,2018-11-27,500,750
13654,101 Dalmatians II: Patch's London Adventure,"['Family', 'Animation', 'Adventure', 'Comedy']",6.025,1229,0,2003-03-02,500,750
28609,Dragon Ball Z: Dead Zone,"['Animation', 'Action', 'Fantasy']",6.857,607,9060335,1989-07-15,500,750
1738,Next,"['Action', 'Science Fiction', 'Thriller']",6.121,3225,76066841,2007-04-25,500,750
122126,The Concubine,['Drama'],5.8,110,16465764,2012-06-06,500,750
509967,6 Underground,"['Action', 'Comedy', 'Thriller']",6.334,5124,0,2019-12-10,500,750
894169,Vendetta,"['Action', 'Crime']",6.0,333,0,2022-05-17,500,750
714968,Plan A,"['Thriller', 'Drama', 'History']",6.1,102,0,2021-08-16,500,708
740952,Savage Salvation,"['Action', 'Thriller']",6.158,273,0,2022-12-02,500,750
975120,Padre no hay más que uno 3,"['Comedy', 'Family']",7.5,274,0,2022-07-15,500,750
17581,Naruto Shippuden the Movie: Bonds,"['Fantasy', 'Animation', 'Action']",7.3,510,10642859,2008-08-02,500,750
331482,Little Women,"['Drama', 'Romance']",7.855,6768,332103783,2019-12-25,500,750
335796,Ouija: Origin of Evil,['Horror'],6.155,2605,81831866,2016-10-20,500,750
77950,Turbo,"['Animation', 'Family']",6.266,3646,282570682,2013-07-11,500,750
39324,Dragon Ball Z: The History of Trunks,"['Animation', 'Action', 'Science Fiction']",7.613,592,0,1993-02-24,500,750
5925,The Great Escape,"['Adventure', 'Drama', 'War']",7.93,2808,11700000,1963-07-03,500,750
736732,Broker,['Drama'],7.168,538,18632208,2022-06-08,500,751
1177533,The Haunting Lodge,"['Documentary', 'Thriller', 'Horror']",3.5,2,0,2023-10-17,500,741
11619,Flushed Away,"['Adventure', 'Animation', 'Comedy', 'Family']",6.315,4061,178120010,2006-10-22,500,750
892515,Masquerade,"['Comedy', 'Crime', 'Drama', 'Romance']",6.8,456,6667598,2022-11-01,500,750
25237,Come and See,"['Drama', 'War']",8.219,1796,20929648,1985-10-17,500,750
426,Vertigo,"['Mystery', 'Romance', 'Thriller']",8.147,6277,7808900,1958-05-09,500,750
227156,The Giver,"['Drama', 'Science Fiction']",6.555,4607,66980456,2014-08-13,500,750
575299,Fidelity,['Drama'],6.7,326,0,2019-10-31,500,750
530382,In the Shadow of the Moon,"['Science Fiction', 'Thriller']",6.174,1569,0,2019-09-27,500,750
639838,Sinister Seduction,['Thriller'],6.8,21,0,2022-01-25,500,750
1155458,The Strange Case of a Claustrophobic Ghost,"['Fantasy', 'Family', 'Horror']",7.3,49,0,2023-07-21,500,750
1035806,Detective Knight: Independence,"['Action', 'Crime', 'Thriller']",5.3,190,36171,2023-01-20,500,750
674324,The Banshees of Inisherin,"['Drama', 'Comedy']",7.463,3302,49300000,2022-10-20,500,750
667276,Las leyendas: El origen,"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family', 'Horror']",8.274,265,0,2021-02-15,500,750
602269,The Little Things,"['Drama', 'Crime', 'Thriller']",6.344,2787,29942746,2021-01-28,500,750
965791,A Difficult Year,['Comedy'],5.9,311,7004555,2023-10-18,500,750
764835,The Desperate Hour,['Thriller'],6.0,472,0,2022-02-17,500,741
18491,Neon Genesis Evangelion: The End of Evangelion,"['Animation', 'Science Fiction', 'Drama', 'Fantasy']",8.261,1824,20563523,1997-07-19,500,750
116322,The Legend of La Llorona,"['Animation', 'Family', 'Fantasy', 'Horror']",7.8,289,3900000,2011-10-21,500,750
1954,The Butterfly Effect,"['Science Fiction', 'Thriller']",7.575,8149,96800000,2004-01-17,500,750
14199,The Adventures of Sharkboy and Lavagirl,"['Adventure', 'Family', 'Science Fiction']",5.2,1599,72000000,2005-06-10,500,750
511075,Lore,['Thriller'],3.5,6,0,2017-06-06,500,750
11237,Anacondas: The Hunt for the Blood Orchid,"['Adventure', 'Horror', 'Thriller']",5.489,1087,70992898,2004-08-25,500,750
68724,Elysium,"['Science Fiction', 'Action', 'Drama', 'Thriller']",6.516,9495,286140700,2013-08-07,500,750
1168166,Tastes of Horror,['Horror'],5.4,13,0,2023-10-18,500,750
928015,Dracula: The Original Living Vampire,"['Horror', 'Fantasy', 'Thriller']",5.1,112,0,2022-01-28,500,709
1001865,Scrooge: A Christmas Carol,"['Animation', 'Family', 'Fantasy']",6.8,474,0,2022-11-18,500,750
554590,Tod@s Caen,['Comedy'],7.8,480,0,2019-08-30,500,750
1573,Die Hard 2,"['Action', 'Thriller']",6.968,6337,240031094,1990-07-03,500,750
194662,Birdman or (The Unexpected Virtue of Ignorance),"['Drama', 'Comedy']",7.444,13499,103215094,2014-10-17,500,750
49520,The Change-Up,['Comedy'],6.155,2939,75500000,2011-08-05,500,750
57212,War Horse,"['War', 'History', 'Adventure']",7.302,3644,177584879,2011-12-25,500,750
87421,Riddick,"['Science Fiction', 'Action', 'Thriller']",6.3,4366,98337295,2013-09-02,500,750
411088,The Invisible Guest,"['Drama', 'Mystery', 'Thriller']",8.081,4924,30000000,2017-01-06,500,750
645488,Aquaman: Heroines of Atlantis,['Documentary'],6.161,59,0,2019-03-26,500,750
1006851,Office Invasion,"['Science Fiction', 'Comedy']",5.4,116,0,2022-08-10,500,750
947938,Dolphin Boy,"['Animation', 'Adventure', 'Fantasy', 'Comedy']",6.3,81,2613252,2022-04-07,500,713
1178076,Victoria's Secret: The Tour '23,['Documentary'],6.2,4,0,2023-09-25,500,750
571891,Pokémon the Movie: Mewtwo Strikes Back - Evolution,"['Animation', 'Adventure', 'Fantasy', 'Action', 'Family']",6.8,561,26654184,2019-07-12,500,750
51828,One Day,"['Drama', 'Romance']",7.4,4497,59400000,2011-03-02,500,750
476299,Ghostland,"['Horror', 'Mystery', 'Thriller']",7.393,2625,0,2018-03-14,500,750
943930,Tin & Tina,"['Horror', 'Thriller', 'Mystery']",5.932,455,0,2023-03-24,500,750
593910,Cinderella,"['Fantasy', 'Romance', 'Comedy']",6.33,1464,0,2021-09-03,500,750
585216,Escape Room: Tournament of Champions,"['Horror', 'Thriller', 'Mystery']",6.511,2251,65774490,2021-07-01,500,750
1120628,Hard Feelings,['Comedy'],5.824,173,0,2023-05-24,500,750
337170,American Made,"['Action', 'Comedy', 'Crime', 'Drama']",6.901,4935,133511855,2017-08-18,500,750
401513,Attraction,"['Drama', 'Romance', 'Science Fiction', 'Adventure']",6.659,899,19454845,2017-01-26,500,750
1624,Liar Liar,['Comedy'],6.707,6167,302710615,1997-03-21,500,750
21484,Possession,['Horror'],7.326,1305,1200000,1981-05-27,500,750
588921,Ainbo: Spirit of the Amazon,"['Adventure', 'Animation', 'Family', 'Fantasy']",7.032,465,10237061,2021-02-09,500,750
1105014,Ripper's Revenge,"['Thriller', 'Horror', 'History']",6.8,47,0,2023-04-03,500,750
1039960,Monster High 2,"['Fantasy', 'Science Fiction', 'Action', 'Adventure']",6.817,101,0,2023-10-05,500,750
1142615,Gabriel's Redemption: Part I,"['Drama', 'Romance']",7.084,89,0,2023-06-22,500,750
838,American Graffiti,"['Comedy', 'Drama']",7.033,1561,140000000,1973-08-11,500,750
14919,Batman: Mask of the Phantasm,"['Animation', 'Crime', 'Mystery', 'Action', 'Adventure']",7.497,1229,5617391,1993-12-25,500,750
277216,Straight Outta Compton,"['Drama', 'Music', 'History']",7.775,4149,201634991,2015-08-11,500,750
506680,Unbroken: Path to Redemption,['Drama'],6.6,154,6200000,2018-09-14,500,750
23398,Alvin and the Chipmunks: The Squeakquel,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",5.655,3107,443140005,2009-12-21,500,750
9323,Ghost in the Shell,"['Action', 'Animation', 'Science Fiction']",7.928,3827,10000000,1995-11-18,500,750
1058647,The Deepest Breath,['Documentary'],7.58,175,0,2023-01-21,500,741
1148969,The (Almost) Legends,"['Comedy', 'Music']",7.8,63,0,2023-07-19,500,667
1948,Crank,"['Action', 'Thriller', 'Crime']",6.652,4156,42900000,2006-08-31,500,750
765172,Rise of the Teenage Mutant Ninja Turtles: The Movie,"['Animation', 'Action', 'Science Fiction', 'Comedy']",7.2,105,0,2022-11-19,500,750
676710,The Amazing Maurice,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6.679,179,21110363,2022-12-16,500,750
533514,Violet Evergarden: The Movie,"['Animation', 'Drama', 'Fantasy', 'Romance']",8.3,498,20339624,2020-09-18,500,751
531309,Brightburn,"['Horror', 'Science Fiction']",6.143,3422,33224654,2019-05-09,500,750
555285,"Are You There God? It's Me, Margaret.","['Comedy', 'Drama']",7.157,492,21800000,2023-03-29,500,750
1015602,Welcome to the Club,"['Animation', 'Comedy']",6.317,199,0,2022-09-08,500,750
942199,Simulant,"['Science Fiction', 'Thriller']",5.9,230,53095,2023-03-29,500,750
1024546,Detective Knight: Rogue,"['Action', 'Crime', 'Thriller']",6.03,184,95244,2022-10-21,500,750
7518,Over the Hedge,"['Family', 'Comedy', 'Animation', 'Adventure']",6.591,4788,343397247,2006-05-17,500,750
1538,Collateral,"['Drama', 'Crime', 'Thriller']",7.244,6205,220239925,2004-08-04,500,750
109414,This Is the End,"['Action', 'Comedy']",6.238,6779,126041322,2013-06-12,500,750
989937,The Seven Deadly Sins: Grudge of Edinburgh Part 1,"['Animation', 'Fantasy', 'Adventure', 'Action']",7.7,288,0,2022-12-20,500,750
7512,Idiocracy,"['Comedy', 'Science Fiction', 'Adventure']",6.367,3483,495303,2006-09-01,500,750
4523,Enchanted,"['Comedy', 'Family', 'Fantasy', 'Romance']",6.84,5668,340487652,2007-11-20,500,750
11216,Cinema Paradiso,"['Drama', 'Romance']",8.425,4780,35962062,1988-11-17,500,750
1074178,Chasing the Dragon,"['Action', 'Crime']",5.2,6,0,2023-01-14,500,750
9655,She's the Man,"['Comedy', 'Romance']",6.809,3252,57194667,2006-03-17,500,750
290595,The Huntsman: Winter's War,"['Action', 'Adventure', 'Drama']",6.3,5011,164989338,2016-04-06,500,750
287948,The Transporter Refueled,"['Action', 'Thriller', 'Crime']",5.518,1587,72629670,2015-09-02,500,750
443791,Underwater,"['Horror', 'Science Fiction', 'Action', 'Adventure']",6.279,3409,40882928,2020-01-08,500,750
2502,The Bourne Supremacy,"['Action', 'Drama', 'Thriller']",7.327,8076,288500217,2004-07-23,500,750
290250,The Nice Guys,"['Comedy', 'Crime', 'Action']",7.128,8553,71261763,2016-05-15,500,750
1690,Hostel,['Horror'],6.0,3904,81979826,2006-01-06,500,750
302156,Criminal,"['Action', 'Crime', 'Science Fiction']",6.206,1857,14708696,2016-04-07,500,750
966,The Magnificent Seven,"['Western', 'Action', 'Adventure']",7.5,1962,4905000,1960-10-12,500,750
9603,Clueless,"['Comedy', 'Romance']",7.252,4757,56631572,1995-07-19,500,750
11422,Midway,"['Action', 'Drama', 'History', 'War']",6.604,318,100000000,1976-06-18,500,750
3558,"Girl, Interrupted",['Drama'],7.564,4115,48350205,1999-12-21,500,750
1024627,The System,"['Action', 'Crime', 'Thriller']",7.019,108,0,2022-10-28,500,750
645788,The Protégé,"['Action', 'Thriller']",6.6,1127,8639684,2021-08-19,500,750
431580,Abominable,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",7.5,2162,190304772,2019-09-19,500,750
782936,Nocebo,"['Mystery', 'Thriller', 'Horror', 'Fantasy']",6.1,201,0,2022-11-03,500,750
826753,Candy Land,"['Horror', 'Thriller']",6.113,155,0,2023-01-06,500,750
